,Season,TeamID,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO
791,2016,1320,11,70.0,0.5549191783846468,0.5320083900368728,0.14161327934166626,0.17446969498066106,0.33323807139917616,0.33308632555617435,110.79743048987754,103.09988325416342,14.476829243438,0.733756110483377,0.7628111081832265,0.6363636363636364,11.13,109.6,98.5,62.9,0.013,4.8,106.1,101.3,7.57,1757.08945256898
792,2016,1463,12,43.0,0.634158011776023,0.5298666742814556,0.16855019115980116,0.38890031432131633,0.43017244211247424,0.39639014668366696,116.64461500022313,99.25413591103636,15.78116430226726,0.7573880264882283,0.6570930232827666,0.7777777777777778,14.33,110.4,96.0,66.0,0.026,-0.85,105.5,106.4,-1.0,1650.1163636538781
793,2016,1423,13,57.0,0.5660156928187031,0.5124676887355331,0.14030662247325482,0.31962284081660713,0.37160250059989536,0.3597286743658327,115.0651681076457,106.04328964484817,13.69485582752131,0.7052508735671407,0.6947718284085672,0.7666666666666667,9.21,110.7,101.5,70.3,0.033,0.85,105.7,104.9,-3.9,1592.607353840353
794,2016,1453,14,140.0,0.5307913911316684,0.5008823951092495,0.13466216076567153,0.30470532562085034,0.4356535408640956,0.36030759448890215,112.73715131654885,108.64593344475176,13.366842113562496,0.6857391192985296,0.6651291199927254,0.6363636363636364,3.74,108.3,104.6,76.2,0.057,0.11,104.4,104.3,1.92,1655.2921501384656
796,2016,1221,16,262.0,0.45934830003207827,0.4804937090839382,0.1477217302302077,0.23666847974587632,0.36627856433845857,0.33140339679107134,104.29848948639494,111.16969554277202,15.786699561414654,0.7109262460179322,0.683109425331545,0.42424242424242425,-11.39,97.1,108.5,63.6,0.065,-6.09,101.9,108.0,-6.27,1369.4513598440853
797,2016,1380,16,216.0,0.5188367785260223,0.4870489421160028,0.14326909229963689,0.2808078509282713,0.3938818151866918,0.3458806923849684,108.03960669545609,105.13283316250715,11.519022465955292,0.683213982729616,0.671849331227361,0.6129032258064516,-5.75,100.5,106.3,68.9,0.04,-8.52,99.1,107.6,3.49,1345.18112755274
798,2017,1437,1,1.0,0.64824218512801,0.5789764202760126,0.15121074058222245,0.2944587576133248,0.3645776066413019,0.38297164577482085,123.86117918610088,100.54453285448494,16.083154092474437,0.7258629688063735,0.7980796704738848,0.9117647058823529,29.88,122.4,92.5,64.1,0.01,9.33,109.8,100.5,3.55,2097.3979700549135
799,2017,1181,2,14.0,0.6051293203346293,0.5490323859442958,0.1428669967060284,0.31134311903624406,0.3975941983482906,0.3772374571137178,121.63341024303381,105.58195182022055,13.999730026779178,0.7097769553840271,0.7557868656651302,0.7714285714285715,24.17,121.0,96.8,68.3,0.014,11.43,111.0,99.6,0.03,2021.197041157197
800,2017,1124,3,6.0,0.6062544417620278,0.5260637110648264,0.17322598016661236,0.39875518771701024,0.35969037480179517,0.3874365732312551,116.60271638520575,102.59625178223163,16.72052639923192,0.7109055554972854,0.689044998280598,0.7741935483870968,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,1954.2181180800044
801,2017,1196,4,5.0,0.6312806611580839,0.5162499867890438,0.14508959941683633,0.3195224606326572,0.4087704964315323,0.367992461161088,115.72825031961005,98.601070661497,13.247290323804634,0.7055717676872995,0.7192662369061974,0.75,27.5,116.9,89.5,69.0,-0.041,12.46,110.3,97.8,8.19,1944.4844759725202
802,2017,1438,5,16.0,0.6254985932257657,0.5324789396759214,0.1377401927112536,0.2887045102238616,0.263242817334854,0.3446539486931824,114.65127485454978,95.72906508421303,16.927320188893738,0.7609990009708203,0.7131360362204016,0.6875,24.29,112.2,88.0,59.2,-0.03,11.68,111.5,99.8,2.29,2009.7891560176595
803,2017,1374,6,17.0,0.6724759471381541,0.5490887600991988,0.14399267918385683,0.3725002453174142,0.37600694036756466,0.38653476395426134,122.6669347844506,98.6633056957923,17.71170841159571,0.7413070202288071,0.6933613663983894,0.8823529411764706,24.73,119.8,95.0,63.5,0.003,3.25,105.3,102.1,-0.92,1965.9286220796232
804,2017,1376,7,33.0,0.5806923962586559,0.47014835917667286,0.16178498971880592,0.34059951135066313,0.40280530052271524,0.35704628844891056,106.74643043061346,96.23282769214313,12.982480537740603,0.6836015534585179,0.6997164332270918,0.6774193548387096,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93,1801.4237791209898
805,2017,1458,8,38.0,0.6208409928180736,0.5168623885730584,0.14213830370091032,0.3536548607727941,0.325964794167669,0.3619052226341601,115.82563883189125,98.88849947272402,14.794172658130188,0.7508937267570696,0.6417494211637697,0.7352941176470589,22.99,115.1,92.1,63.4,-0.003,10.0,110.6,100.6,-1.29,1936.3804974516013
806,2017,1439,9,45.0,0.545516131060211,0.5718457890877136,0.15751257699213422,0.22958794310082048,0.4132220320140837,0.3760173533053956,118.33020723678322,111.68872102881531,16.188592692465434,0.7041337814510698,0.7434177232333543,0.6875,13.8,117.3,103.5,68.4,0.053,8.23,110.0,101.7,-7.98,1746.4146958950182
807,2017,1266,10,55.0,0.5496466452511207,0.5777714084631003,0.15359342492586076,0.2689353655938437,0.3157245751146533,0.37065267900267207,121.65382825679822,110.83071122470565,17.071116803718596,0.7151095606853499,0.7763072813938248,0.6129032258064516,16.58,120.8,104.2,70.1,-0.058,9.03,109.1,100.1,-2.16,1791.3497084316623
808,2017,1344,11,52.0,0.5537562638742985,0.5142940235020412,0.1648071777373555,0.26245385657711534,0.38905291570129913,0.35776811250577334,108.60190225282321,103.37529556339629,15.618494825810462,0.7255627315041197,0.7045121868206302,0.625,12.43,108.5,96.0,66.2,0.014,7.9,109.1,101.2,-4.48,1821.472910535753
809,2017,1425,11,39.0,0.5678169327023483,0.5229853129784218,0.13889444749011276,0.30223073726124877,0.38001197147514043,0.3613656802374177,116.5394409021414,108.19355996442064,15.843402817181484,0.6888409282525538,0.7376167179693113,0.7272727272727273,13.45,114.2,100.7,68.7,0.079,5.49,108.8,103.3,-3.37,1766.398586194211
810,2017,1423,12,31.0,0.5489615563649174,0.5583819055121935,0.1211546491274548,0.3187543670043487,0.3186622900278648,0.3651916413917906,124.26356831696233,110.75468462000975,16.061682204703363,0.711041170262251,0.658757229571248,0.84375,12.46,118.0,105.5,70.3,0.039,0.4,105.1,104.7,2.17,1696.0048232762556
811,2017,1190,13,60.0,0.6109727063279364,0.5630474874077005,0.18463360377840726,0.2954143583249711,0.4453733306440885,0.3972662671692895,115.7723490180683,101.34741961621535,15.228351688633673,0.7329569012069135,0.6939189454310204,0.78125,11.1,108.0,96.9,70.1,0.005,-1.17,105.4,106.6,0.38,1603.2850039577827
812,2017,1308,14,64.0,0.6167301659757157,0.5334433818905335,0.17046847004322851,0.3583424971465066,0.4612514631407507,0.3968506891674346,116.69069077410975,102.46113921620177,15.077158299593105,0.7204769522604041,0.7082148197825409,0.8333333333333334,7.89,110.5,102.6,67.9,0.063,-4.52,101.0,105.6,-4.82,1678.2833225459285
813,2017,1407,15,181.0,0.5306089799733091,0.5217072697036875,0.15297317201959437,0.3002446574884837,0.4203223705418801,0.37002348796535245,115.1331615151133,109.65101690479986,13.250985227779395,0.7045135536051039,0.7235073160163416,0.5882352941176471,2.04,109.7,107.6,68.1,-0.023,-2.86,102.4,105.3,-6.78,1447.5069924090114
814,2017,1291,16,156.0,0.5016471123999209,0.5135167214100721,0.17278738483744774,0.22953676626728237,0.3354811561329284,0.3448330614467865,104.47895323552939,104.54238725107732,12.655401728276694,0.6577380844694171,0.6652263097391489,0.5588235294117647,-3.86,99.5,103.4,66.8,0.07400000000000001,-4.49,102.0,106.5,11.52,1396.5770892674568
815,2017,1309,16,177.0,0.5533194021350798,0.5025766134980983,0.20394802759366065,0.36128375619935316,0.4498952139915007,0.3917586856362502,107.31092939471756,104.76873219017403,15.654534104864256,0.6782250691428636,0.7135841727002086,0.6071428571428571,-0.52,101.3,101.8,66.2,0.046,-5.29,102.3,107.6,8.32,1395.6954157839434
816,2017,1211,1,10.0,0.7492907378586893,0.5809350238660749,0.1409381787766317,0.2912598755136176,0.3941154359000635,0.3849778447283209,125.43495964730161,90.73120176236182,16.55318227455082,0.7525968145741898,0.7312146666893669,0.9696969696969697,32.05,118.4,86.3,70.1,0.02,2.99,106.2,103.3,1.01,2041.0622270902445
817,2017,1112,2,9.0,0.6353247216531619,0.5379189257870975,0.15012445785574818,0.32892083999594174,0.41806198347305923,0.3811921502989232,118.9900585853111,102.41860335564516,15.179800421042582,0.7439288379685796,0.7581834029654496,0.8823529411764706,23.31,118.4,95.1,66.0,0.046,7.13,108.7,101.5,1.69,2041.9203148650558
818,2017,1199,3,11.0,0.6089578977126316,0.5388608328456416,0.1414716374362048,0.343177406021707,0.3861781456613283,0.37747444555084847,119.80973339255932,103.91492210717183,14.709447330000275,0.7019326202155141,0.6984994643419535,0.7575757575757576,20.06,115.5,95.5,71.3,0.039,8.82,110.6,101.8,-3.95,1866.0924456552498
819,2017,1452,4,22.0,0.6538121908104171,0.5165224675208364,0.14244149497527045,0.3727607020086016,0.38387845989899905,0.3743532701387224,118.33464307717892,96.54392150149695,16.073395213550185,0.6745527538053381,0.6826887265670333,0.7647058823529411,27.17,116.5,89.4,69.9,-0.043,10.84,110.1,99.2,-7.97,1973.498411927162
820,2017,1323,5,24.0,0.5748748158821888,0.5393725718518348,0.12360291218786497,0.2727509705756273,0.28860235985025856,0.34449030488036436,120.19178050118546,106.80850302421001,17.04043285575007,0.6909649321665703,0.7844927625400278,0.7352941176470589,19.74,118.1,98.4,67.0,0.024,10.24,110.1,99.8,-3.85,1916.329323847434
821,2017,1268,6,25.0,0.5537150969064576,0.5288397344992302,0.1653602191701381,0.3029852545855902,0.3950967669504891,0.37273751455191795,113.82116069493584,106.08521231300273,15.369481401916527,0.6818913014970936,0.6956128689698183,0.7419354838709677,14.34,113.1,98.7,67.2,0.061,7.74,108.3,100.6,-1.1,1858.583600645357
822,2017,1388,7,19.0,0.6755126977316457,0.5804796953045123,0.150496486993435,0.3303299295310605,0.27791255058153164,0.3775688683636055,124.36713654055498,97.27072069296617,19.216089478502827,0.7896078317695121,0.7499748924804556,0.875,23.67,118.7,95.0,60.2,0.03,0.41,104.3,103.9,-4.13,1879.2705779438395
823,2017,1321,8,54.0,0.556748839379679,0.4994238396793486,0.13848317678444405,0.3115967010313869,0.3082384795130937,0.3429454422010919,112.7725740938818,103.61459982376323,16.35630346747748,0.6955684505460645,0.7490319517362014,0.6764705882352942,15.81,111.3,95.5,65.6,0.019,8.32,109.0,100.7,-3.23,1770.2469110132884
824,2017,1435,9,44.0,0.5399101873466273,0.5267342834391703,0.16483452867409654,0.2524374445368504,0.35915205860746335,0.35626264324268186,111.43249786113984,106.11667947713669,14.678067216039825,0.7344248492962779,0.780266045008393,0.5588235294117647,16.53,112.4,95.9,65.8,-0.048,11.43,110.1,98.7,6.3,1813.6615348081393
825,2017,1433,10,23.0,0.5856857662567233,0.5122840150571216,0.15577868690441182,0.3104474898391177,0.3669588104972972,0.3609915972913698,112.48775039484585,100.0972539586671,15.754051728391307,0.7268161576225474,0.7065870668654626,0.7647058823529411,14.07,110.1,96.0,68.8,0.026,3.65,105.8,102.2,0.91,1841.217648887445
826,2017,1462,11,34.0,0.5438887836780099,0.517891176155251,0.16025092106969363,0.3488257097854086,0.41809549166857884,0.3796986664368923,114.52268568095084,109.49236639488888,15.600786099797524,0.7581344672389777,0.6843843110472021,0.6176470588235294,16.7,115.7,99.0,67.2,0.044,11.73,111.2,99.5,5.32,1856.6552609791352
827,2017,1343,12,51.0,0.5770136137349022,0.5391973219709327,0.1371141565040691,0.24668261567336225,0.2512890584331665,0.3369873498140377,115.20333420021186,99.82099061312806,15.890940947916002,0.7590028665927933,0.7389157650746526,0.7857142857142857,12.61,109.0,96.4,63.2,0.006999999999999999,-1.08,103.9,105.0,2.17,1710.37612520657
828,2017,1137,13,66.0,0.5984959300562417,0.5572234711190653,0.1702472432301417,0.26491582586321866,0.386712693988969,0.3764412685261506,113.83917483231225,101.00713993105121,15.558921246003983,0.729598605903361,0.6770766398660532,0.7647058823529411,9.38,109.7,100.3,70.0,0.006,-3.62,101.4,105.0,0.89,1596.3968588422617
829,2017,1195,14,86.0,0.5612514977926037,0.5422814207653228,0.15603303405932523,0.3415758744424174,0.34413068772816147,0.3758556048686681,117.76706311764829,108.28158641821904,14.984204340485862,0.705112331826341,0.704467940825122,0.7666666666666667,5.07,109.4,104.4,65.9,0.037000000000000005,-4.8,103.7,108.5,2.14,1547.9795941351147
830,2017,1315,15,176.0,0.552494427540596,0.5338253598352478,0.1677218262695358,0.2627698258087829,0.3707148039379941,0.36362178625393876,112.0976943716182,105.62774899329172,15.126896239146916,0.7222042164647345,0.7277090833556249,0.6785714285714286,0.04,103.6,103.5,71.5,0.048,-5.66,103.0,108.6,3.24,1504.751118014634
831,2017,1355,16,184.0,0.5006647220609695,0.5386862963324982,0.16391957108068692,0.2731394922323144,0.414534164755181,0.3732624344629111,115.80309710064117,117.40115199007795,14.228378805990186,0.7123610856116778,0.7624736473368405,0.5,-1.19,110.2,111.4,67.2,0.029,-0.59,104.9,105.5,1.66,1607.499573702887
832,2017,1242,1,2.0,0.5926770927666981,0.5593207284350309,0.1566761005028369,0.3470436889205238,0.36962794318819486,0.3877502457620555,120.50611737993835,105.27643867210364,16.21536426074852,0.6967238411223601,0.6445703895849021,0.875,27.45,121.9,94.5,70.2,0.067,12.43,111.2,98.8,2.39,2079.099966575282
833,2017,1257,2,3.0,0.6162237876594702,0.5128888119639241,0.13626101686862743,0.35892543976448094,0.35055469706581693,0.36358907151549524,117.71254788382151,100.39458408168466,14.093419429772439,0.7164653104364268,0.6932055500130674,0.75,25.51,117.2,91.7,67.9,-0.023,11.14,111.6,100.5,4.2,2009.2402183160896
834,2017,1332,3,8.0,0.6466455363575639,0.5561629159477047,0.14858043202082696,0.316863111861648,0.3521638806428662,0.37580747885304827,119.52561692089157,99.94789815784304,16.96690433665143,0.7017156136522494,0.7046839431454899,0.8484848484848485,25.02,118.2,93.2,67.0,0.034,8.05,109.2,101.2,0.51,2000.082460816973
835,2017,1345,4,18.0,0.6397681902146362,0.5574060751517388,0.1637907775791518,0.3055376250017496,0.35206632662142356,0.37782759844904695,118.66089654830374,99.53791224742146,18.273051721677323,0.7569888852050144,0.7556296114429717,0.78125,23.12,117.0,93.9,69.1,0.016,9.0,109.6,100.6,-2.38,1940.6404127605144
836,2017,1235,5,27.0,0.5682767643337288,0.5497939548327635,0.1248171998841279,0.2542855371683791,0.28010778345593695,0.34399515685620385,117.9527374599767,105.91063113603786,16.191536083968693,0.6753040076445808,0.6903531367623473,0.696969696969697,23.45,119.7,96.3,68.4,-0.019,14.05,112.6,98.6,-0.74,1944.9368753105186
837,2017,1166,6,26.0,0.5819728270451162,0.5801812340730333,0.15536643736311245,0.24009899669881607,0.28064295417877594,0.3610303454365711,117.82934393946127,105.38566084970944,17.575590416480466,0.703789692095346,0.6857282750047747,0.7272727272727273,18.83,115.3,96.5,71.2,0.004,8.97,110.3,101.3,-1.24,1864.5075185844262
838,2017,1276,7,47.0,0.5789066629062957,0.5699315628302413,0.13170448128694312,0.24525265240190192,0.30940340433883284,0.35635978658503764,122.07474671743756,106.947988231512,16.123989486237306,0.7096083674477591,0.7733489581416624,0.6857142857142857,23.05,122.3,99.2,63.1,-0.025,10.76,110.3,99.5,-0.53,1904.7097568480754
839,2017,1274,8,41.0,0.5650762889804113,0.5114763629412988,0.16880754541661697,0.3320936824389126,0.35387371603425066,0.36629222542359385,112.04452701442082,103.3659986120933,13.463530456822678,0.7310335780188342,0.7053086767926731,0.65625,15.03,109.9,94.9,63.0,0.031,9.39,110.7,101.3,-4.48,1874.3789108973178
840,2017,1277,9,48.0,0.5492132946088835,0.5407743489754614,0.1835074276462983,0.2923581897300024,0.34509327719563254,0.3724222260271045,110.3250399744677,105.06745741454492,17.745565412014702,0.7294475508765217,0.6426068599237629,0.5757575757575758,15.51,111.4,95.9,66.9,-0.011,10.99,110.6,99.6,4.01,1892.043261913146
841,2017,1329,10,35.0,0.5460398926503189,0.5431758324430693,0.1559769447948577,0.3798546545135128,0.3924463775399293,0.39110245670963406,123.2862848005474,113.34809459956645,14.590722331231209,0.6778709097884468,0.801742666566511,0.6129032258064516,22.48,126.0,103.5,70.4,-0.071,14.42,112.0,97.6,3.07,1830.6078007779026
842,2017,1348,11,42.0,0.5897818032535973,0.5085422047587644,0.142347460090948,0.3289889556626827,0.4078155823209049,0.36597387540691506,114.62596753708382,101.33958393493964,14.440532160365173,0.711699634924793,0.6632284989316821,0.7272727272727273,16.26,111.5,95.2,66.4,-0.033,4.27,106.8,102.5,1.62,1790.6212258324172
843,2017,1305,12,36.0,0.5894775018125872,0.5307483861301021,0.13736801743631294,0.30491657196749156,0.42925966747707356,0.3720136233261783,118.17589379764357,104.99026762874837,16.410652208897925,0.7340783008699381,0.705954557031505,0.8235294117647058,13.31,114.6,101.3,69.7,0.055,1.29,104.5,103.2,-1.12,1757.3979636541287
844,2017,1436,13,49.0,0.6222653812786696,0.5543380437090242,0.15029270412639714,0.29998006538788957,0.35349784411566987,0.37232908321013736,118.49768780491294,101.20595020019167,15.101791925511458,0.736736351116643,0.6907110434388362,0.8484848484848485,11.67,111.1,99.4,64.5,0.053,-4.42,103.0,107.4,1.65,1652.4185445554572
845,2017,1233,14,100.0,0.5435546455979723,0.5367652684979748,0.14720681761086016,0.2667350294514173,0.3105382668940723,0.3514355577262993,115.73346577459147,109.26811257329442,16.00432514710125,0.6908488353819959,0.7601542853967886,0.6470588235294118,4.2,110.8,106.6,70.6,0.013,-1.94,103.7,105.7,-0.05,1605.220520906094
846,2017,1240,15,152.0,0.5403537206045939,0.5296524270571332,0.1809560876139767,0.3113305888207317,0.3549037790269831,0.3726016773445412,111.13587844277683,109.32949297499839,15.464376747815393,0.7231912547546471,0.6923762292150637,0.5625,0.63,105.8,105.2,63.6,0.028,-1.68,104.2,105.9,0.61,1408.1581587214055
847,2017,1300,16,220.0,0.6235426626232562,0.5216353692074013,0.1555698954778925,0.3138787107724813,0.3540280073808104,0.3634265648140515,113.28246828371248,98.50293648040889,14.70967212130505,0.6887119933658215,0.6859877800950831,0.7333333333333333,0.36,102.2,101.9,66.7,-0.055,-12.44,97.7,110.1,-0.66,1458.3868005633078
848,2017,1413,16,195.0,0.5002766458930471,0.4888623284030603,0.1772439501750107,0.29301450683784513,0.4249537547523531,0.36220188348539883,103.69798804023156,102.94654108974004,13.37413121428036,0.7240089206323217,0.6598398927476539,0.625,-4.41,97.8,102.2,68.9,0.131,-5.31,100.8,106.1,-0.94,1496.1404235944174
849,2017,1314,1,4.0,0.6272364480341528,0.5227896895198967,0.1353595918615037,0.4154706278246223,0.3322651321391041,0.37588966915912475,122.36255005802616,103.29292150247802,17.19746196843966,0.7533200483669275,0.7014396570683284,0.7878787878787878,28.22,120.7,92.5,71.3,0.037000000000000005,12.49,112.0,99.5,3.87,2053.0634167235266
850,2017,1246,2,7.0,0.6535311584123689,0.5323019954693602,0.13946920124390264,0.3407708338027918,0.43177532490705006,0.38070856399533554,120.34620452157947,100.32249618486233,14.856466481249509,0.7295913997844574,0.6990621430644073,0.8529411764705882,27.72,119.1,91.4,72.0,0.006,10.98,110.5,99.5,3.74,2070.6121659430432
851,2017,1417,3,15.0,0.6370200581706688,0.5950497414573129,0.13584105610646044,0.2927738932285095,0.27208085005681787,0.37134706676376505,126.76904744953741,106.13520115388664,20.246803066545876,0.72248217604663,0.746595474115757,0.8787878787878788,23.63,124.0,100.4,72.6,0.021,5.17,108.0,102.8,-4.66,1904.860800979274
852,2017,1139,4,12.0,0.5904436883867278,0.5473183188776236,0.13530829113555307,0.27659113228931576,0.36849100637503696,0.3633462777490565,118.84061443262027,106.84937913151921,14.754696435912214,0.7285938234845221,0.7332362357159892,0.7419354838709677,20.76,117.7,97.0,65.9,0.002,10.81,110.8,100.0,5.12,1892.8315051694806
853,2017,1278,5,20.0,0.5756074515283566,0.4849914388052362,0.1419327662615806,0.29802546808475994,0.4036534373781182,0.34963287631115936,109.56780466607503,100.84361227615243,15.11489811569027,0.7048196389097143,0.7108783839688255,0.7272727272727273,16.0,109.7,93.7,69.5,0.022,8.09,108.9,100.8,-1.81,1751.521037068733
854,2017,1153,6,13.0,0.648187921204556,0.5155309114281433,0.12862566364214126,0.35642228766465645,0.33083944359209044,0.35927915455353754,118.24711890144677,97.52824647040038,16.559733040642612,0.7075452053625008,0.6887871634832179,0.8529411764705882,22.18,114.9,92.8,63.5,0.026,4.17,107.1,103.0,-0.47,1906.939917483866
855,2017,1173,7,21.0,0.5944197660355257,0.5420929090477774,0.15367960088728394,0.25707312235457075,0.45112055674501594,0.37433977182359846,115.04127019770725,101.08826442090242,16.734682477288118,0.7343177071414604,0.6868889810039904,0.7666666666666667,15.57,111.9,96.3,68.4,-0.021,3.64,105.9,102.3,2.53,1822.371667741811
856,2017,1116,8,29.0,0.5608257825663193,0.5149352807177431,0.14267257342819045,0.3259210126629222,0.3940911634206845,0.36594013268983194,117.42530011290982,109.29744160376596,14.35338436050591,0.667924961732845,0.7673690631497314,0.7352941176470589,16.25,116.1,99.8,69.7,0.086,8.37,108.6,100.2,-1.55,1809.0594238588003
857,2017,1371,9,43.0,0.5221203471610331,0.5034021797129122,0.16525593254870105,0.3499845459515395,0.38277881005569425,0.3700885857210022,110.42225907048727,106.08887699115748,12.909220799231585,0.7485259020298924,0.6365214117560719,0.65625,13.63,109.4,95.8,67.5,0.058,9.65,110.2,100.6,-2.11,1839.4549524296792
858,2017,1455,10,28.0,0.7128349086884568,0.5463972205933807,0.13751470511747055,0.34039161038593024,0.4181941062073102,0.3837450025250026,123.83488513333151,94.89388993984227,16.796772922065838,0.7575841602209479,0.7374281593235461,0.8787878787878788,26.14,118.7,92.6,68.0,-0.021,1.5,105.0,103.5,-0.32,1956.8770135673797
859,2017,1243,11,58.0,0.5762822758603197,0.5257550406894165,0.1707084796241764,0.29621939499687766,0.4182095857229038,0.3749544530396219,111.44618906578685,103.74114416173589,16.20319854353701,0.6785512748431594,0.6866497964908076,0.6060606060606061,17.44,113.0,95.6,66.2,-0.029,11.56,110.6,99.0,-5.31,1783.763582440338
860,2017,1448,11,32.0,0.5481445827774329,0.5427052415671478,0.14364654405157193,0.3047987430166218,0.4126990002956881,0.37585833128742974,121.43985451494387,114.87472169471825,15.963355187840891,0.7243192475090332,0.7727294513697172,0.59375,16.25,120.9,104.7,70.7,-0.043,10.54,111.1,100.6,4.51,1730.4378989899367
861,2017,1292,12,37.0,0.613844360629404,0.5447798239280831,0.1382965119179307,0.30494064482066907,0.3047929572658408,0.3591931301047259,117.6798079385096,100.38818227574339,16.593919400448456,0.7573794530013761,0.6947993859062205,0.8787878787878788,14.95,112.2,97.2,64.6,0.011,-0.93,104.4,105.3,3.86,1766.3658729482186
862,2017,1457,13,69.0,0.5907134680159098,0.5374905627797836,0.15955970587098592,0.26755861994083346,0.39502556954886675,0.3676517110001567,114.60202908961037,102.13003778283584,13.509619424276769,0.7187485747393652,0.7070894299476187,0.8,4.53,106.1,101.6,71.1,0.029,-7.13,100.7,107.8,1.93,1543.075087558968
863,2017,1245,14,179.0,0.5171830094012334,0.4818650062240326,0.15026243128695516,0.37150842931190053,0.33600029076494814,0.35501333978847416,111.25282820554432,106.7403266662672,12.481817083899882,0.7052655344346319,0.7237849655546353,0.6176470588235294,1.68,104.9,103.3,68.3,0.024,-1.92,104.4,106.3,-5.91,1574.0780221286868
864,2017,1297,15,90.0,0.5260555973210871,0.5317663772027355,0.16599936775153806,0.3126455766160864,0.3818962530456317,0.3740199460990408,112.4381945897441,107.89247919963734,14.382087008465367,0.7383464187188213,0.6611850309756903,0.6875,1.91,106.8,104.9,68.0,0.073,-3.35,102.9,106.3,-2.55,1506.149462869915
865,2017,1411,16,119.0,0.5662426862322669,0.48786359446306543,0.1448954010555291,0.31384877181320836,0.46594791145709163,0.36403122913031377,112.25526151485423,108.17548607704816,12.731921340465535,0.6591727427008439,0.724802109460819,0.6764705882352942,-4.04,103.5,107.5,68.6,0.125,-8.49,100.2,108.7,12.68,1450.4945321609794
866,2018,1437,1,2.0,0.6199090497390638,0.5975023110433983,0.1294189260282432,0.2837626792389327,0.29548309492493313,0.37243065601094677,128.98351458220066,104.90069388070756,17.120047426520433,0.7366463464549045,0.7687810328210379,0.8823529411764706,33.17,127.6,94.4,68.6,-0.017,10.93,111.2,100.3,3.97,2113.1921422834607
867,2018,1345,2,10.0,0.6563433544669333,0.581210292488323,0.1389178563880313,0.2770612374662078,0.36784478890913375,0.3778025469219487,124.55436285949337,101.60121087592815,17.763930416683294,0.7201515306051587,0.7235078904685998,0.8235294117647058,26.35,122.7,96.4,67.2,0.006,9.09,109.2,100.1,0.69,2001.341545759011
868,2018,1403,3,22.0,0.6508361214465084,0.5286385405536362,0.15984165181262505,0.3304333409353785,0.4139456077854806,0.37959433852950847,115.03016410165094,99.22952173404244,15.294280011340515,0.7169638096787403,0.7014633092308251,0.7272727272727273,22.56,113.3,90.8,66.7,-0.006999999999999999,10.3,110.7,100.4,-5.24,1857.8888183679642
869,2018,1455,4,12.0,0.6210720108870369,0.5541221342888641,0.14114972273584495,0.35030753973386575,0.3578735719171122,0.3806788281338469,124.00381541604816,107.27209083020462,18.37880402641838,0.77233292271663,0.7260080491468335,0.78125,19.02,121.0,101.9,68.5,-0.026,5.13,107.3,102.1,1.55,1965.9353614811216
870,2018,1452,5,31.0,0.599357473101945,0.5052171868478113,0.1353196234746143,0.3656829230612413,0.3178823026190238,0.35673571061287995,119.00240175270326,103.68672201373842,15.119048227337304,0.7025549308606327,0.7599612158613664,0.7058823529411765,22.42,119.3,96.9,69.2,-0.014,10.57,109.9,99.3,-4.71,1955.6229142196346
871,2018,1196,6,38.0,0.5493934563704888,0.5080167148069096,0.1239613769266831,0.2868035091566186,0.33416487397513184,0.34168246308202804,115.45226317153998,105.86365492626283,13.74608357617572,0.6967751307126524,0.6871420751892973,0.625,18.96,114.5,95.5,67.1,-0.059,10.75,110.2,99.5,4.58,1899.6780194526757
872,2018,1116,7,30.0,0.5463462529023663,0.5400155992976918,0.13484090869192905,0.29432344494520574,0.38283712192896435,0.36600672417044483,118.18971879903637,110.81514230003583,14.848507937743257,0.6816124571677182,0.6622234745673714,0.6764705882352942,14.69,116.3,101.6,69.7,0.059,9.91,110.5,100.6,0.88,1811.8078036753534
873,2018,1439,8,51.0,0.5689009197191921,0.5733988442209695,0.15299387648254203,0.23599427529343642,0.36947908538748503,0.37022872467583334,117.92015936987,106.6347476357569,17.268134417427717,0.7073223788958738,0.7096956199922092,0.65625,16.03,115.3,99.3,68.7,-0.018000000000000002,7.93,109.2,101.3,-9.75,1807.0520401583499
874,2018,1104,9,58.0,0.540992750354921,0.5170565006946476,0.17763547097308163,0.2891892446928709,0.4215453130367396,0.37230111391521453,108.25534475686557,105.03301611657827,13.469889052172174,0.6999331884062716,0.6707039144881526,0.5588235294117647,13.4,108.6,95.2,68.7,0.017,11.17,110.9,99.7,2.55,1784.5460808380053
875,2018,1139,10,45.0,0.5512694585922379,0.5422078820064072,0.13944929240815385,0.27064556671669915,0.2691510147885118,0.34624724146621794,116.54499007389943,107.23893250027746,14.728203361498714,0.7564588388771796,0.7692702247281661,0.6060606060606061,18.96,116.2,97.2,67.6,-0.047,11.14,112.0,100.8,0.12,1865.3486832316987
