,Seed,OrdinalRank,PIE,FG_PCT,TURNOVER_RATE,OFF_REB_PCT,FT_RATE,4FACTOR,OFF_EFF,DEF_EFF,ASSIST_RATIO,DEF_REB_PCT,FT_PCT,WINPCT,AdjEM,AdjO,AdjD,AdjT,Luck,AdjEM_SOS,OppO_SOS,OppD_SOS,AdjEM_NCSOS,Season_ELO,result,Season,WTeamID,LTeamID
1447,8,35.0,-0.09176309113750247,-0.038953805547718656,0.011543652301030188,-0.07557082556774203,0.059212401177700824,-0.01892791408072325,-11.937828158450998,0.05827299490654525,-1.4556060917466134,-0.0029331845208648843,-0.02182906275264407,-0.12655971479500883,-15.33,-14.400000000000006,0.9000000000000057,-2.0999999999999943,0.11699999999999999,-2.5199999999999996,-2.200000000000003,0.3999999999999915,-6.26,-199.74399079113255,0,2016,1314,1344
1448,8,44.0,-0.042797670393919685,-0.02188684667458285,-0.008343158041925286,0.022876237530184085,0.07316340667721155,0.004709230327304137,-0.8945571115283713,4.918943788326359,-2.170627703030407,-0.021526047392902203,-0.03252826839317158,-0.11045943304007821,-12.370000000000001,-2.5999999999999943,9.700000000000003,6.6000000000000085,0.031,-4.57,-3.5999999999999943,0.9000000000000057,-9.08,-234.9205082620117,0,2016,1438,1139
1449,8,80.0,0.03935337497768787,-0.03097195692765664,-0.005352494364572885,0.012914757735199844,0.10954138518091167,0.005287252961970967,-4.481310706000116,-6.515000813947154,0.562350602303642,0.03230546734488626,-0.07813537183911512,0.08333333333333337,-8.09,-8.0,0.19999999999998863,3.1999999999999886,-0.003000000000000001,-10.92,-6.700000000000003,4.300000000000011,-7.06,-254.0328169286031,0,2016,1268,1218
1450,8,42.0,0.09434791880671611,0.02140950140525799,0.03055743556203186,0.011594105756302209,0.009824843541090478,0.019995707135035123,0.09092640042014466,-15.392046561963014,3.5859788359639833,0.014878998931018517,0.0300130485655552,0.1651785714285714,-0.9800000000000022,-8.399999999999991,-7.400000000000006,2.700000000000003,-0.04700000000000001,-16.63,-8.599999999999994,8.099999999999994,6.43,-79.89731716125175,0,2016,1323,1372
1451,8,36.0,-0.03922575127354244,-0.03433371596046175,-0.020186984674221115,0.028404508644176596,-0.014049714062141616,-0.015206787933225774,-1.2366086553601434,-2.238596197497017,-0.06101549882289703,0.024009769770393707,-0.00812952552780244,-0.07536764705882348,-6.710000000000001,-5.800000000000011,0.9000000000000057,-0.20000000000000284,-0.152,-9.23,-4.200000000000003,5.0,-1.7500000000000002,-125.9886178057966,0,2016,1328,1433
1452,7,29.0,-0.008070805601359643,-0.009421438385276204,-0.014941590962427836,-0.06551432199853602,-0.0231686564498651,-0.024082135961904505,-3.0333937043142356,-0.9278480064529617,1.418266259121312,0.05112259116106321,0.002418777982599263,-0.02406417112299475,-7.3100000000000005,-4.799999999999997,2.5,2.1000000000000085,-0.011000000000000003,-4.4,-2.0,2.299999999999997,0.9299999999999999,-171.61885007946762,0,2016,1332,1386
1453,8,48.0,-0.06255256563453204,0.014592638509211553,-0.004177998885655315,-0.17141074197728218,-0.04729810386574579,-0.036584308293047485,-5.139608713622863,2.5827520462740665,-2.5836440494376625,0.03366695364130201,0.08921049275089321,-0.12834224598930477,-10.13,-4.200000000000003,6.0,-4.199999999999996,0.006999999999999999,-3.6800000000000006,-3.5,0.20000000000000284,4.42,-119.03872084853379,0,2016,1401,1320
1454,5,21.0,-0.04960296171285472,-0.028682659497718532,-0.01640704353350017,0.039522646300853725,-0.004793857977399285,-0.00838937411890156,-1.5377721795183277,5.512971788260046,-0.8976167691127728,-0.02397789833909303,-0.06406889102251945,-0.17552182163187857,-11.77,-6.700000000000003,5.1000000000000085,2.799999999999997,-0.094,-1.620000000000001,-0.29999999999999716,1.3999999999999915,-1.7,-146.16973501322764,0,2016,1437,1234
1455,-5,-25.0,0.061825743745972606,0.02421799202498709,0.005701125938465723,0.015981503345062986,0.021433580647344908,0.017523816060725617,5.709093816881321,-2.4046101141709215,2.8612491917712735,0.01906852771966261,0.029064509386106496,0.21875,5.969999999999999,7.0,1.0,8.600000000000009,0.069,-1.4100000000000001,-2.0999999999999943,-0.7000000000000028,0.49,-16.074865205159313,0,2016,1458,1462
1456,4,11.0,-0.036617504247065336,-0.006187229439103437,0.009636765751950743,-0.0221011640270542,-0.037395364273082043,-0.010095237784026823,-2.1597254619343147,2.9342669390772613,-0.6363488737004772,-0.009137132140664916,0.037150452079330765,-0.12878787878787878,-9.420000000000002,-3.799999999999997,5.5,-1.5999999999999943,-0.027999999999999997,-4.01,-2.200000000000003,1.7999999999999972,-5.48,-161.13815043414183,0,2016,1242,1268
1457,1,17.0,0.00882960456005244,-0.029997115186857437,-0.012801523034580792,0.04344433048398144,0.037948889006232556,-0.0008180273856570053,-1.0221130579324438,-2.159417877422527,2.219153768229514,-0.002201500093052089,-0.043673541847318864,-0.016544117647058876,-2.5199999999999996,-4.1000000000000085,-1.5999999999999943,-2.700000000000003,-0.07599999999999998,-4.57,-1.9000000000000057,2.5999999999999943,0.44999999999999973,-95.52567839443714,0,2016,1328,1401
1458,3,14.0,-0.03557291731780232,0.016527942233483417,-0.01564724313556959,-0.010822780604648585,0.0020105241220636505,0.0008363886068807891,5.690067801590175,5.699906140996561,-0.004703296190026407,-0.03427376189263465,-0.004891240551568754,-0.12121212121212122,-0.8099999999999987,2.8000000000000114,3.5999999999999943,-0.3999999999999915,-0.067,2.17,3.0,0.7000000000000028,2.48,63.308799284194265,0,2016,1332,1181
1459,1,4.0,-0.04504105190664831,-0.0044741460075160555,-0.002996110656212886,0.01755642365331772,0.05401449168555428,0.009074772416437116,0.2419264689394538,7.566191125806995,-2.8240144412917925,-0.003592517299250919,-0.03246461781587284,-0.0716911764705882,-9.569999999999997,-3.3999999999999915,6.1000000000000085,-0.09999999999999432,0.054,0.9299999999999997,1.0999999999999943,0.20000000000000284,-0.3500000000000001,-159.21151682495224,0,2016,1437,1274
1460,4,10.0,-0.005685795794370452,0.06359797481577056,0.039600420742209874,-0.010816508031575134,0.020037897140995742,0.03618167807669487,3.05830858774803,1.5399538201873355,-1.195423907352641,0.013125092691930296,-0.015443037672766335,-0.04227941176470584,-6.77,-2.700000000000003,4.1000000000000085,-2.299999999999997,0.055,-5.049999999999999,-2.9000000000000057,2.200000000000003,-6.25,-137.78175817904457,0,2016,1314,1231
1461,1,-6.0,0.00240503249138313,-0.04009666145792545,0.016874675523916055,0.01105101754303639,0.07916395240307567,0.002264800666877509,-8.836640539913034,-8.157971886430744,-1.6726237799599382,0.031932566970302,-0.024905812069280775,-0.03125,-0.05000000000000071,-10.5,-10.400000000000006,-1.2999999999999972,-0.07600000000000001,-1.1799999999999997,-1.0,0.20000000000000284,2.88,74.90838274254838,0,2016,1323,1458
1462,1,4.0,0.09135000698141327,0.04867361991840302,-0.013220361980621459,-0.014996436168799865,0.004249102778000113,0.01380243565514594,9.886565531241601,-1.9416340953548001,-0.39069889184433215,0.08888204693971313,0.06309761935563052,0.1875,2.25,3.5999999999999943,1.4000000000000057,2.299999999999997,-0.010999999999999996,-6.700000000000001,-3.6000000000000085,3.0999999999999943,6.94,138.87183266539864,0,2016,1393,1211
1463,3,18.0,-0.051123100698402646,0.020760139611881168,0.007921211778158965,-0.034199194828971324,-0.08029798313128739,-0.008600177646195084,-2.178244434632603,6.5212435822913335,-0.13872900674158473,-0.051826060542378594,-0.06492174346937518,-0.13162878787878785,-8.690000000000001,0.6000000000000085,9.299999999999997,9.900000000000006,-0.022,-0.6199999999999992,-1.8999999999999915,-1.4000000000000057,-2.4400000000000004,-142.75744456267853,0,2016,1438,1235
1464,-1,-1.0,-0.0003748006922533742,-0.024512440436102234,-0.017633653525429366,0.0455478537288489,0.0645357920552676,0.004576549998261736,1.696131890651884,2.207955767461627,-0.4729107701413753,-0.008655827740982724,0.002427174831431511,0.03693181818181823,-1.1000000000000014,1.1999999999999886,2.3000000000000114,-1.7000000000000028,-0.04099999999999999,-3.99,-2.5,1.5,-1.6600000000000001,-37.88148720543086,0,2016,1328,1332
1465,-1,-2.0,-0.00691194582631649,0.018349802967738582,0.013741785636078585,0.040541102523163675,0.051875749957721595,0.02666495059440599,0.9748789749023388,2.532923270447938,-1.1361663565981601,0.0016808585749225058,-0.0674917977223819,0.025846702317290582,-2.3399999999999963,-2.799999999999997,-0.3999999999999915,3.0,0.020999999999999998,1.8699999999999992,0.9000000000000057,-0.9000000000000057,0.6400000000000001,11.906573607948303,0,2016,1437,1242
1466,13,133.0,-0.07608109097835392,-0.044793142940642294,0.018012725314767497,0.0332299810137352,0.08667996171313996,0.006233914612153002,-9.015960046228159,3.4564914179119057,-4.5075602941676,-0.0017152557000378321,-0.10011977611986289,-0.20777988614800758,-28.569999999999997,-19.200000000000003,9.299999999999997,4.099999999999994,-0.031,-14.86,-7.099999999999994,7.799999999999997,-0.33999999999999986,-577.6320466331799,0,2016,1437,1421
1467,5,35.0,-0.013953386591686878,0.01330715485298517,-0.006076895256997283,-0.049375003211364954,0.0021298414151402767,-0.00575188630305723,-2.621221284612048,-1.2343499211368822,-1.2228866201785973,0.10087881542974442,-0.09267608544708827,0.11592741935483875,-13.81,-8.100000000000009,5.800000000000011,2.5999999999999943,0.11500000000000002,-10.790000000000001,-5.400000000000006,5.3999999999999915,2.9299999999999997,-198.24855994149266,0,2016,1393,1292
1468,-3,-39.0,0.06175544283129197,0.016095875415713445,0.009000115973145706,-0.04055941623311243,0.06023864603809226,0.009612292818663104,-1.337613773760168,-5.301097266266964,0.18158737688739102,0.11381002988500422,-0.014407370642035566,0.1875,-5.9399999999999995,-6.1000000000000085,-0.09999999999999432,2.799999999999997,0.10899999999999999,-6.32,-3.6000000000000085,2.700000000000003,3.4,-54.4992866582902,0,2016,1393,1173
1469,1,7.0,0.027756878273817898,-0.024097605768521158,0.013129614333111828,0.08462781470520941,-0.044801755284793465,0.0038486609241923375,-2.0555351603614156,-5.5743916824740865,0.17484764703021405,-0.046023932940531975,-0.02328219739852211,-0.10661764705882348,1.6899999999999995,-3.0999999999999943,-4.800000000000011,-6.200000000000003,-0.097,0.54,0.29999999999999716,-0.20000000000000284,-3.1799999999999997,89.38281525521825,0,2016,1386,1153
1470,0,2.0,-0.0625308370672284,0.004741312101478545,0.012362048939206838,-0.019946781039353045,-0.030760866259147646,-0.00361644907134967,-0.7361719918969811,5.889842069591907,1.047532673884195,-0.09524360534833143,0.0573485305321737,-0.0033370411568409697,-10.55,0.8000000000000114,11.299999999999997,4.5,0.135,-3.6099999999999994,-5.3999999999999915,-1.9000000000000057,1.7000000000000002,-204.83325462134894,0,2016,1195,1192
1471,0,1.0,-0.04860648900854214,0.03498025902455959,0.022589678653596706,-0.037602487811163765,0.011805939814448718,0.013889916683157588,0.4237787412634617,8.100489452243664,0.209221533173924,-0.05934207077922116,-0.020049286721934845,-0.14818548387096775,-3.7699999999999996,2.299999999999997,6.200000000000003,1.7999999999999972,-0.026999999999999996,4.99,4.400000000000006,-0.6000000000000085,-2.77,-90.37304838578166,0,2016,1455,1435
1472,0,-46.0,0.05948847849394401,0.006555233032064622,-0.004452637930570824,0.044139371182395,0.02760325084823323,0.014477295593897044,3.7411172090611444,-6.036862380264864,-4.267677095459362,-0.02771226328831622,-0.011260094104183938,0.18866080156402737,5.640000000000001,3.4000000000000057,-2.200000000000003,5.300000000000004,-0.025,-2.4299999999999997,-2.8000000000000114,-0.4000000000000057,9.76,-24.270232291345337,0,2016,1221,1380
1473,0,-17.0,0.008551691133255046,-0.04574197903615873,0.004777721560113524,0.031817922168877355,0.11770396025164165,0.0069168172470865374,-5.846474883173158,-2.4880781801420255,-1.927345070294301,-0.04008270287361482,-0.04639793823672722,0.008797653958944274,-2.6500000000000004,-3.3999999999999915,-0.7999999999999972,2.6000000000000085,-0.016,-3.420000000000001,-3.0999999999999943,0.30000000000001137,3.61,-54.366633684658154,0,2016,1276,1409
1475,-1,-20.0,-0.02485469880015645,-0.01811892834513895,0.028109186812102838,-0.01542486042577168,0.03995547763595325,0.0026880749252087277,-7.0440060172138885,1.633243333782076,-0.38209192382464785,-0.045200100029723744,0.008233992080278751,-0.06451612903225801,-3.49,-4.799999999999997,-1.2999999999999972,-1.9000000000000057,0.037000000000000005,2.5600000000000005,1.9000000000000057,-0.7000000000000028,4.72,-123.72249638686412,0,2016,1139,1403
1476,-1,-28.0,-0.06608420879626331,-0.0318646846361319,0.014368237775570225,0.05983350217798711,0.10339484895876555,0.01832211336885209,-3.415559000605384,5.570945353907149,-1.4419066224645398,0.044322672258905293,-0.057754356214893776,-0.049632352941176516,-5.800000000000001,-3.1000000000000085,2.700000000000003,3.0999999999999943,0.051000000000000004,1.3399999999999999,1.9000000000000057,0.5999999999999943,-1.2399999999999998,-117.04860953521347,0,2016,1163,1160
1477,9,39.0,-0.006678728630367559,-0.026960679776366847,0.014994717872351404,-0.017538338781554974,-0.03753110183612529,-0.016172925474188637,-9.280183846029203,-4.541121348921891,-0.6688496307934368,0.045889806265630995,-0.0200382631509477,0.0696969696969697,-12.66,-11.200000000000003,1.5,2.5999999999999943,0.059,-10.38,-6.299999999999997,4.200000000000003,-7.42,-404.4738100503614,0,2016,1181,1423
1478,-5,-32.0,-0.04462164333350893,-0.04986218227960515,0.020864492755572894,0.03407756493702507,0.04854679442859616,-0.0006312175712545054,-10.874318037249722,-2.1839262967960593,-1.0913983603427493,-0.041876155942399795,-0.08753259703632488,-0.02367424242424243,-2.5500000000000007,-5.200000000000003,-2.5999999999999943,2.4000000000000057,0.054,5.040000000000001,1.2000000000000028,-3.799999999999997,-9.04,-158.4433711739532,0,2016,1211,1371
1479,7,40.0,-0.06131887929162605,-0.06803812986674596,-0.013404130585665253,-0.05715996799022249,0.08029540276530389,-0.029953967776363555,-9.84831505606762,-1.4487576053469695,-1.352284807200931,-0.0017085576499200616,0.0041916955939172995,0.0625,-16.55,-14.200000000000003,2.299999999999997,-1.9000000000000057,0.132,-9.58,-4.3999999999999915,5.199999999999989,3.08,-363.78123109336457,0,2016,1231,1151
1480,9,66.0,-0.007500809203709435,-0.02830254283030642,0.010973269534518465,0.01796898771916089,0.07353419091651608,0.006046226432816604,-3.084577644908876,-2.5501705960660104,0.14171923907376183,0.0006544083533841505,0.020500049404065135,0.03125,-13.82,-10.700000000000003,3.1000000000000085,0.7000000000000028,0.057,-13.83,-6.5,7.400000000000006,3.17,-237.28617211126107,0,2016,1235,1233
1481,15,187.0,-0.16468793429218964,-0.04276347281221382,0.019654121973672306,-0.007266116123266553,0.07673094391332375,-0.002135440269122213,-10.123242992679579,12.568955745903423,-2.611589471201466,-0.008342289899995192,-0.058285684144640304,-0.3939393939393939,-34.77,-15.5,19.19999999999999,0.5,0.017,-15.53,-6.300000000000011,9.200000000000003,-3.81,-716.0844555739243,0,2016,1242,1122
1482,9,49.0,-0.03052686625942458,-0.0018414673561093498,0.012182977594607236,-0.03292759132728179,-0.05777332909576022,-0.012942360173612277,-5.368491932743083,-3.528557860328931,1.9376042228553771,0.05866030902289665,-0.012181749237185069,0.03529411764705892,-17.009999999999998,-14.5,2.5,-0.20000000000000284,0.095,-13.969999999999999,-5.299999999999997,8.600000000000009,1.19,-431.25756651826555,0,2016,1246,1392
1483,11,107.0,-0.10535432312835313,-0.041017277551627984,0.023173776250534656,0.019273229800951475,0.022444716295851097,-0.0033921135534497604,-9.203683033105207,3.1452874911825575,-1.5159506933256637,0.007743554138104791,-0.04161861844276116,-0.2054924242424242,-19.490000000000002,-13.5,6.0,6.199999999999989,-0.033,-10.7,-5.099999999999994,5.699999999999989,-0.6299999999999999,-271.82760160351404,0,2016,1274,1138
1484,15,206.0,-0.10377634051063922,-0.009602173288684401,0.01582419690949824,-0.07530370820277582,0.049907615710223785,-0.007459419372120968,-10.0950628159124,3.946950884299895,-4.066689812139085,0.02801432052740871,-0.09983078113784405,-0.27180527383367137,-29.9,-20.80000000000001,9.100000000000009,-3.5,0.017,-17.28,-7.6000000000000085,9.799999999999997,-5.0,-540.4255100304326,0,2016,1314,1195
1485,-1,1.0,0.032482212117554865,0.03539029712385455,0.0019033313377369576,0.01499734783049056,-0.020549971602086825,0.014548925509761113,4.867202537103594,2.7065325657094945,-1.4602926609684648,-0.01938735080200016,-0.04501152033254041,-0.06060606060606066,-0.2400000000000002,3.9000000000000057,4.200000000000003,2.5999999999999943,-0.09,-1.3199999999999994,-0.7999999999999972,0.5,1.48,-148.02886609377742,0,2016,1344,1425
1486,11,73.0,-0.05497991446910122,-0.06331847842214244,-0.027372520211618262,0.006519351702111598,0.0050824019517957675,-0.03010429078856991,-6.909217169778543,-1.3140573082469018,-2.4664090111703096,-0.004089744485598956,-0.021258760273805244,-0.03882575757575757,-10.16,-8.199999999999989,2.0,3.700000000000003,-0.026999999999999996,-8.139999999999999,-4.5,3.700000000000003,-4.79,-197.6724945404235,0,2016,1428,1201
1487,15,178.0,-0.10469426145419258,-0.07339704322766649,0.02347557581769044,0.043221843743491306,0.08884621533540937,-0.0015186222876343858,-13.06438312736654,4.107898406299171,-4.631885006697496,-0.017452039312806145,-0.11578636036516843,-0.12121212121212122,-37.04,-20.799999999999997,16.200000000000003,9.900000000000006,0.197,-22.42,-13.199999999999989,9.200000000000003,-3.0700000000000003,-659.3046756417441,0,2016,1438,1214
1488,-5,-23.0,-0.011742765059257532,0.04230647113546593,0.029635631564026238,0.032257967106051,0.0658861402200987,0.04066601079941795,4.222641384195228,7.557423994619029,-0.6754549645537775,-0.011015995234329501,0.015408891568235994,0.01564027370478982,-1.5600000000000023,5.5,7.099999999999994,2.299999999999997,0.041,3.0500000000000003,3.1000000000000085,0.09999999999999432,-10.11,92.10482572416413,0,2016,1455,1112
1489,-7,-15.0,-0.0865228858031395,-0.01150376507443418,-0.009728905014949024,0.00886811538755905,-0.032784781408284835,-0.010177826417241798,1.7596287958963757,8.849143369200007,1.4116267433571608,-0.04007132406695857,0.0641127400082846,-0.12152777777777779,4.729999999999999,8.5,3.799999999999997,0.5999999999999943,-0.038,12.06,4.200000000000003,-8.0,-2.12,236.27345932181697,0,2016,1463,1124
1490,-9,-77.0,-0.06596350655061833,-0.0010725571320184812,-0.009030618360028664,0.014343255715047298,-0.04595573131453007,-0.006711385996984731,0.8017256516281464,4.703969582135272,-2.1518111450448156,0.007990407951293466,-0.01611235834650826,-0.13636363636363635,6.16,4.299999999999997,-1.8999999999999915,-2.5,-0.066,9.97,6.900000000000006,-3.1000000000000085,6.34,159.7140726068301,0,2016,1218,1143
1491,3,30.0,-0.0968274314746469,-0.04454619797046888,-0.010373040325684257,-0.02803090045361284,-0.06796300621294915,-0.03621237029227353,-9.955482909450268,1.6129588384371516,-1.551302339142051,0.01554877526486842,-0.042802876118623434,-0.02116935483870963,-11.419999999999998,-9.099999999999994,2.1999999999999886,-2.8999999999999915,0.16599999999999998,-2.789999999999999,-2.4000000000000057,0.4000000000000057,2.42,-151.14026307581162,0,2016,1234,1396
1492,7,24.0,-0.04683407440740517,-0.04361749014795602,-0.019625560176338375,0.02184937894930672,0.055239540597750436,-0.009697579223743036,-1.9908692222445126,1.2310219333480745,-2.9976994312830687,0.048701039285335535,-0.00564261908579089,0.024193548387096753,-10.68,-4.799999999999997,5.8999999999999915,0.8999999999999915,-0.012,-8.83,-4.6000000000000085,4.200000000000003,3.77,-203.6260552241397,0,2016,1268,1355
1493,-13,-81.0,0.14156736950671645,0.04309158578911099,-0.001989117397955875,0.08395804094920428,-0.06210066317855989,0.0242158636792123,14.585904559439811,-4.9061751006346555,6.274225304634593,0.012644103170989296,0.1530740811233775,0.14326375711574946,23.21,18.80000000000001,-4.400000000000006,-1.0999999999999943,-0.1,7.7700000000000005,2.0,-5.799999999999997,-1.71,371.55492516196955,0,2016,1292,1277
1494,-5,-47.0,-0.018725849906206293,-0.037065859917317145,-0.007527616563000328,0.12606232754622687,0.07376514019158342,0.019568988430305967,0.6234465553062591,3.411471207776941,-1.5814770847730628,-0.046195267809110985,-0.10293736609454229,-0.011363636363636354,5.0600000000000005,3.4000000000000057,-1.7000000000000028,2.3999999999999986,0.009,7.739999999999999,5.400000000000006,-2.299999999999997,-2.0200000000000005,80.41120293908034,0,2016,1320,1400
1495,5,31.0,-0.0075511797602469954,0.016516959482798632,0.004687811506957323,-0.07659000493028795,-0.044930297035848,-0.014278808871575954,-2.919124718127051,-5.176666118910447,1.6707848527925382,0.04491740221423346,0.006542354717178789,-0.019886363636363646,-2.450000000000001,-6.0,-3.5,1.2000000000000028,-0.04100000000000001,-1.7899999999999991,-1.2000000000000028,0.5999999999999943,-0.51,-73.51037580537763,0,2016,1323,1276
1497,15,258.0,-0.14891903873479473,-0.042406717194478305,0.006762582493734709,-0.11131548045693437,-0.04084451397549843,-0.043661814442069236,-14.35679466568979,6.285190689998515,1.41829080690988,0.017291416823787875,-0.03659190677953872,-0.393939393939394,-34.07,-22.0,12.099999999999994,-4.499999999999993,0.024,-15.15,-7.099999999999994,8.0,-7.31,-564.3210047624348,0,2016,1332,1221
1498,-11,-69.0,-0.03142392870272903,-0.055227196522880995,0.0035828691116910893,0.08265350979526692,0.12534458766111395,0.014137228776990973,-4.083945399774819,1.287831653215207,-4.22600959915313,0.029583018595447985,-0.07432673125051004,-0.05672268907563027,8.83,3.0999999999999943,-5.699999999999989,2.200000000000003,-0.003999999999999999,17.12,8.200000000000003,-9.0,-4.07,121.17288124634047,0,2016,1372,1452
1499,-3,-11.0,-0.0706798259468383,-0.01312852026473632,0.008598859405801906,-0.03788126354479676,0.04693698226890686,-0.003637398623067445,-5.180319509903214,7.9319523190306,-0.3826859535510412,-0.04275061848550454,-0.03397881679556569,-0.10588235294117654,-5.42,-1.3999999999999915,4.099999999999994,-2.5,0.113,5.789999999999999,2.5,-3.299999999999997,-0.48999999999999994,-145.22949605208169,0,2016,1433,1333
1500,11,118.0,-0.08668035288751041,-0.016533356418411804,-0.011129117461650045,-0.041175111337092896,0.05511736559917363,-0.00936303936031968,-3.199887886951558,8.128802236862413,-3.693631179313167,-0.014350037543545358,-0.008471495439607901,-0.12834224598930477,-17.520000000000003,-5.5,12.099999999999994,9.100000000000009,0.051000000000000004,-8.370000000000001,-5.199999999999989,3.200000000000003,-1.23,-220.83602327904828,0,2016,1401,1453
1501,9,51.0,-0.09220658460140352,-0.017283148233020795,0.02771770724724268,-0.05401621117550415,0.03995366594670707,-0.004794024824492538,-9.94833911962273,1.1023358187228496,-2.217960390732866,-0.05405291594814543,-0.057345911941887096,-0.22977941176470584,-11.25,-11.700000000000003,-0.5,-5.5,0.027999999999999997,-1.2399999999999984,-0.7999999999999972,0.5,-3.9499999999999997,-191.98455199322484,0,2016,1314,1393
1502,-1,6.0,-0.012595950501900433,-0.0215672046575881,-0.01478568225907051,0.10408183754494243,-0.02539182586475136,0.004684291201473012,2.795103320285449,5.056839821470817,0.3738775895068329,-0.007494240870484115,-0.04793566056857779,-0.02941176470588236,-2.1899999999999977,1.6000000000000085,3.799999999999997,4.5,-0.078,0.7099999999999991,1.2000000000000028,0.5,0.1499999999999999,-5.637602771057573,0,2016,1437,1314
1503,-3,-25.0,0.004198994498322728,-0.01621097541645833,-0.003672747750016969,-0.04106268970047028,0.042285050992546036,-0.009272357395299857,-6.415777796334666,-3.106208729808543,-3.839198903250116,-0.0060312841721522625,-0.06831737193822152,-0.020161290322580627,-0.05000000000000071,-4.800000000000011,-4.700000000000003,-2.0,-0.011,0.5099999999999998,-0.5,-1.0,8.26,118.64290524535613,1,2016,1458,1338
1504,-13,-124.0,0.025073067406107374,-0.03511220368364665,-0.0273250785982892,0.09387897658789796,-0.05062917559508612,-0.00969473214471428,5.251784450913789,-0.544491464082256,1.817168340751138,-0.013793508629495244,0.035194886749922105,0.10181451612903225,20.07,13.699999999999989,-6.300000000000011,5.1000000000000085,0.028,13.83,4.900000000000006,-9.0,0.5700000000000001,375.85413845613016,1,2016,1462,1451
1505,-8,-25.0,-0.061463590326952366,0.009561694230444284,-0.04323828655889775,-0.05173913472315422,-0.02103883967645359,-0.020488546843645594,7.700736953451781,11.330275082733706,-1.417458843952513,-0.09802695918671867,0.05771706827674827,-0.08080808080808077,7.540000000000001,11.5,4.0,1.7000000000000028,-0.052,12.08,6.5,-5.700000000000003,4.52,346.96480023683625,1,2016,1181,1463
1506,8,56.0,0.04362318559948297,0.004106953912968447,-0.01485103894304457,0.024084247848071894,-0.02437981976546416,-0.0009101015657789757,4.9748952900531265,-3.61344010031101,-1.1540754940828055,0.020846176016873885,0.03442279418637073,0.02367424242424243,4.030000000000001,0.7000000000000028,-3.299999999999997,2.0,-0.15,-6.279999999999999,-2.5,3.799999999999997,4.220000000000001,130.9611586541705,1,2016,1211,1428
1507,1,6.0,-0.021475422279173317,0.04805107275913756,0.03442511115487906,-0.0002841978016999702,-0.04959151189363015,0.020331140547990234,2.9666501914047956,0.865392872190796,1.3855300568170392,0.03243719974245041,0.04293243760243015,0.016544117647058876,-2.09,-0.09999999999999432,2.1000000000000085,0.7999999999999972,0.046,-1.9699999999999989,0.20000000000000284,2.1000000000000085,-6.3100000000000005,-136.96844970008328,1,2016,1231,1246
1509,-8,-56.0,0.01740511741707551,0.0430196209198247,0.012149993253708913,0.030234552805848747,0.09711261094822554,0.040859148884760665,6.102061908051326,2.6836746516325576,0.914395310862762,0.0015600130121620204,-0.06416004620810623,0.17290552584670227,10.96,8.099999999999994,-2.799999999999997,3.0999999999999943,0.08,6.4399999999999995,3.8000000000000114,-2.6000000000000085,4.53,193.81574441651742,1,2016,1242,1163
1510,-8,-41.0,-0.051462751206743707,0.040382844574200605,0.01573617591748816,-0.01470939961590595,0.008550844167474203,0.018427928510992342,4.277258584842073,12.421705893809872,-1.1484251891130501,-0.05910142132233931,0.04525310158369822,0.03931451612903225,-0.08999999999999986,8.100000000000009,8.200000000000003,-0.09999999999999432,0.156,8.06,6.799999999999997,-1.2999999999999972,-3.8200000000000003,-33.37748569820883,1,2016,1274,1455
1511,-8,-35.0,0.09176309113750247,0.038953805547718656,-0.011543652301030188,0.07557082556774203,-0.059212401177700824,0.01892791408072325,11.937828158450998,-0.05827299490654525,1.4556060917466134,0.0029331845208648843,0.02182906275264407,0.12655971479500883,15.33,14.400000000000006,-0.9000000000000057,2.0999999999999943,-0.11699999999999999,2.5199999999999996,2.200000000000003,-0.3999999999999915,6.26,199.74399079113255,1,2016,1314,1344
1512,-8,-44.0,0.042797670393919685,0.02188684667458285,0.008343158041925286,-0.022876237530184085,-0.07316340667721155,-0.004709230327304137,0.8945571115283713,-4.918943788326359,2.170627703030407,0.021526047392902203,0.03252826839317158,0.11045943304007821,12.370000000000001,2.5999999999999943,-9.700000000000003,-6.6000000000000085,-0.031,4.57,3.5999999999999943,-0.9000000000000057,9.08,234.9205082620117,1,2016,1438,1139
1513,-8,-80.0,-0.03935337497768787,0.03097195692765664,0.005352494364572885,-0.012914757735199844,-0.10954138518091167,-0.005287252961970967,4.481310706000116,6.515000813947154,-0.562350602303642,-0.03230546734488626,0.07813537183911512,-0.08333333333333337,8.09,8.0,-0.19999999999998863,-3.1999999999999886,0.003000000000000001,10.92,6.700000000000003,-4.300000000000011,7.06,254.0328169286031,1,2016,1268,1218
1514,-8,-42.0,-0.09434791880671611,-0.02140950140525799,-0.03055743556203186,-0.011594105756302209,-0.009824843541090478,-0.019995707135035123,-0.09092640042014466,15.392046561963014,-3.5859788359639833,-0.014878998931018517,-0.0300130485655552,-0.1651785714285714,0.9800000000000022,8.399999999999991,7.400000000000006,-2.700000000000003,0.04700000000000001,16.63,8.599999999999994,-8.099999999999994,-6.43,79.89731716125175,1,2016,1323,1372
